,Locality,Price,Number of bedrooms,Livable surface,Number of bathrooms,Number of toilets,Balcony,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Elevator,Number of showers,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage,Kitchen equipment_Fully equipped,Kitchen equipment_Not equipped,Kitchen equipment_Partially equipped,Kitchen equipment_Super equipped,State of the property_Excellent,State of the property_Fully renovated,State of the property_New,State of the property_Normal,State of the property_To be renovated,Type of property_flat,Type of property_house,Subtype of property_apartment,Subtype of property_bungalow,Subtype of property_chalet,Subtype of property_cottage,Subtype of property_duplex,Subtype of property_ground-floor,Subtype of property_loft,Subtype of property_master-house,Subtype of property_mixed-building,Subtype of property_penthouse,Subtype of property_residence,Subtype of property_studio,Subtype of property_triplex,Subtype of property_villa
17054,Flanders,185000,2.0,75.0,1,1,0,10.17619038035006,0,21.967184281296035,0,8.171076273037196,0,1,2,0,0.0,8.237304782326447,0,0,1,1,100.0,6.687870684582675,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17057,Flanders,252000,2.0,91.0,1,1,0,12.34711099482474,0,26.65351692797252,0,9.914239211285132,1,1,2,1,26.0,9.994596469222756,0,1,1,0,289.6581647952055,8.11461643062698,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17058,Flanders,248000,2.0,90.0,1,1,0,12.211428456420071,0,26.36062113755524,0,9.805291527644636,1,1,2,1,24.0,9.884765738791735,0,1,1,0,286.4751080392142,8.02544482149921,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17059,Flanders,252000,2.0,92.0,1,1,0,12.482793533229408,0,26.946412718389805,0,10.023186894925628,1,1,2,1,23.0,10.104427199653776,0,1,1,0,292.8412215511968,8.203788039754748,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17060,Flanders,252000,2.0,87.0,1,1,0,12.0,0,35.0,0,9.478448476723148,1,1,3,1,26.0,10.0,0,1,1,1,78.0,7.757929994115903,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17061,Flanders,159000,4.0,120.0,1,1,0,16.281904608560097,0,35.147494850073656,0,13.073722036859516,0,1,3,0,0.0,13.179687651722316,0,0,1,0,381.96681071895233,10.70059309533228,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17062,Flanders,600236,3.0,174.0,1,2,0,23.608761682412144,0,50.963867532606805,0,18.956896953446297,0,1,4,0,0.0,19.11054709499736,0,0,1,0,553.8518755424808,15.515859988231806,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17063,Flanders,315200,3.0,140.0,1,1,0,18.99555537665345,0,28.0,0,15.252675709669433,0,1,2,0,0.0,15.3763022603427,0,0,1,1,49.0,12.48402527788766,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17065,Flanders,236000,2.0,102.0,1,1,0,13.839618917276084,0,29.87537062256261,0,11.112663731330588,1,1,3,0,0.0,11.202734503963969,0,0,1,0,324.6717891111095,9.095504131032438,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17066,Flanders,254000,3.0,100.0,1,1,0,12.0,0,28.0,1,10.894768364049597,1,1,4,1,9.0,9.0,0,0,1,0,318.3056755991269,8.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,Flanders,179000,1.0,65.0,1,1,0,12.0,0,24.0,1,7.081599436632237,1,1,4,1,12.0,7.138997478016254,0,0,1,0,206.8986891394325,5.796154593304985,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17068,Flanders,249000,3.0,100.0,1,1,0,12.0,0,28.0,1,10.894768364049597,1,1,4,1,9.0,9.0,0,0,1,0,318.3056755991269,8.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17069,Flanders,205000,2.0,81.0,1,1,0,10.0,0,27.0,1,8.824762374880173,1,1,4,1,9.0,9.0,0,0,1,0,257.8275972352928,7.222900339349289,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17070,Flanders,237000,2.0,101.0,1,1,0,10.0,0,48.0,1,11.00371604769009,1,1,4,1,13.0,8.0,0,0,1,0,321.4887323551182,9.00633252190467,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,Flanders,241500,2.0,110.0,1,1,0,15.0,0,50.0,1,11.984245200454554,1,1,4,1,11.0,14.0,0,0,1,0,350.1362431590396,9.80887700405459,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17072,Flanders,239500,2.0,97.0,1,1,0,11.0,0,38.0,1,10.567925313128107,1,1,4,1,12.0,10.0,0,0,1,0,308.7565053311531,8.649646085393593,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,Flanders,229000,2.0,97.0,1,1,0,11.0,0,38.0,1,10.567925313128107,1,1,4,1,12.0,10.0,0,0,1,0,308.7565053311531,8.649646085393593,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17074,Flanders,239000,2.0,116.0,1,1,0,10.0,0,55.0,1,12.637931302297533,1,1,4,0,0.0,8.0,0,0,1,1,13.0,10.343906658821204,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,Flanders,279000,2.0,106.0,1,1,0,14.382349070894753,0,54.0,0,11.54845446589257,1,1,2,1,18.0,11.642057425688044,0,0,1,0,337.4040161350745,9.452190567543514,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17076,Flanders,244000,2.0,75.0,1,1,0,10.17619038035006,0,36.0,0,8.171076273037196,1,1,2,1,8.0,8.237304782326447,0,0,1,0,238.7292566993452,6.687870684582675,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,Flanders,269000,2.0,117.0,1,1,0,15.874856993346096,0,75.0,0,12.746878985938029,1,1,2,1,18.0,12.850195460429257,0,0,1,0,372.4176404509785,10.433078267948972,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17079,Flanders,210000,3.0,110.0,1,1,0,14.925079224513423,0,32.21853694590085,0,11.984245200454554,0,1,2,0,0.0,12.081380347412122,0,0,1,0,350.1362431590396,9.80887700405459,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17080,Flanders,264000,2.0,86.0,1,1,0,11.668698302801404,0,25.18903797588612,0,9.369500793082652,1,1,2,1,17.0,9.44544281706766,0,1,1,0,273.7428810152492,7.668758384988134,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
